"first","cdindex","mktsize","N","M","p","cdid","obsweight","numlist","condition","localint","popular","basecond","pdif","conditiondif","disappear",
,,,,,1.79,15,1,38,3,1,0,3,0,0,0,
,,,,,22.95,16,1,8,4,1,0,2,17.47,2,0,
,,,,,13.74,16,1,8,3,1,0,2,8.26,1,0,
,,,,,15.8,16,1,8,4,1,0,2,10.32,2,0,
,,,,,10,16,1,8,4,1,0,2,4.52,2,0,
,,,,,5.48,16,1,8,2,1,0,2,0,0,0,
,,,,,11.47,16,1,8,4,1,0,2,5.99,2,0,
,,,,,6.94,16,1,8,3,1,0,2,1.46,1,0,
,,,,,14.9,16,1,8,6,1,0,2,9.42,4,0,
,,,,,9.45,16,1,8,3,1,0,2,3.97,1,0,
,,,,,37.5,16,1,8,4,1,0,2,32.02,2,0,
,,,,,21.5,16,1,8,5,1,0,2,16.02,3,0,
,,,,,11,16,1,8,5,1,0,2,5.52,3,0,
,,,,,11,16,1,8,5,1,0,2,5.52,3,0,
,,,,,10.44,16,1,8,3,1,0,2,4.96,1,1,
,,,,,37.5,18,1,7,2,1,0,4,25.52,-2,0,
,,,,,11.98,18,1,7,4,1,0,4,0,0,0,
,,,,,23.45,18,1,7,4,1,0,4,11.47,0,0,
,,,,,47,18,1,7,4,1,0,4,35.02,0,0,
,,,,,26.95,18,1,7,4,1,0,4,14.97,0,0,
,,,,,42.85,18,1,7,2,1,0,4,30.87,-2,1,
,,,,,19.93,18,1,7,4,1,0,4,7.95,0,0,
,,,,,39.5,18,1,7,4,1,0,4,27.52,0,0,
,,,,,26.5,20,1,14,5,1,0,4,9.75,1,0,
,,,,,31.95,20,1,14,5,1,0,4,15.2,1,0,
,,,,,17,20,1,14,4,1,0,4,0.25,0,0,
,,,,,46.85,20,1,14,4,1,0,4,30.1,0,0,
,,,,,27,20,1,14,4,1,0,4,10.25,0,0,
,,,,,32.95,20,1,14,4,1,0,4,16.2,0,0,
,,,,,36.95,20,1,14,4,1,0,4,20.2,0,0.5,
,,,,,46.95,20,1,14,4,1,0,4,30.2,0,0.5,
,,,,,21.5,20,1,14,4,1,0,4,4.75,0,0,
,,,,,33,20,1,14,5,1,0,4,16.25,1,0,
,,,,,27,20,1,14,4,1,0,4,10.25,0,0,
,,,,,16.75,20,1,14,4,1,0,4,0,0,0,
,,,,,18.44,20,1,14,4,1,0,4,1.69,0,0,
,,,,,45.5,20,1,14,4,1,0,4,28.75,0,0,
,,,,,19.5,20,1,14,3,1,0,4,2.75,-1,0,
,,,,,48.63,20,1,14,4,1,0,4,31.88,0,0,
,,,,,38,20,1,14,4,1,0,4,21.25,0,0,
,,,,,5.97,21,1,7,4,1,0,5,1.47,-1,0,
,,,,,5.98,21,1,7,3,1,0,5,1.48,-2,1,
,,,,,12.92,21,1,7,7,1,0,5,8.42,2,0,
,,,,,13,21,1,7,4,1,0,5,8.5,-1,0,
,,,,,7,21,1,7,4,1,0,5,2.5,-1,0,
,,,,,4.5,21,1,7,5,1,0,5,0,0,1,
,,,,,5,21,1,7,4,1,0,5,0.5,-1,0,
,,,,,32,22,1,5,4,1,0,6,10.02,-2,0,
,,,,,21.98,22,1,5,6,1,0,6,0,0,0,
,,,,,17.12,23,1,7,4,1,0,2,11.17,2,0,
,,,,,8,23,1,7,4,1,0,2,2.05,2,0,
,,,,,7,23,1,7,3,1,0,2,1.05,1,0,
,,,,,5.95,23,1,7,2,1,0,2,0,0,1,
,,,,,13.99,23,1,7,4,1,0,2,8.04,2,0,
,,,,,18,23,1,7,4,1,0,2,12.05,2,0,
,,,,,6.6,26,1,28,4,1,0,3,4.38,1,0,
,,,,,7.75,26,1,28,3,1,0,3,5.53,0,0.5,
,,,,,11.74,26,1,28,3,1,0,3,9.52,0,0.5,
,,,,,17.12,26,1,28,4,1,0,3,14.9,1,0.5,
,,,,,13,26,1,28,4,1,0,3,10.78,1,0,
,,,,,21.95,26,1,28,3,1,0,3,19.73,0,0,
,,,,,3.08,26,1,28,4,1,0,3,0.86,1,0,
,,,,,15,26,1,28,4,1,0,3,12.78,1,0,
,,,,,42.5,26,1,28,6,1,0,3,40.28,3,0,
,,,,,6.5,26,1,28,4,1,0,3,4.28,1,1,
,,,,,8.99,26,1,28,4,1,0,3,6.77,1,0,
,,,,,17.5,26,1,28,5,1,0,3,15.28,2,0,
,,,,,2.22,26,1,28,3,1,0,3,0,0,1,
,,,,,14.45,26,1,28,5,1,0,3,12.23,2,0,
,,,,,11.99,26,1,28,3,1,0,3,9.77,0,0,
,,,,,27.65,26,1,28,4,1,0,3,25.43,1,0,
,,,,,12.95,26,1,28,4,1,0,3,10.73,1,0,
,,,,,6.5,26,1,28,4,1,0,3,4.28,1,0,
,,,,,5.84,26,1,28,3,1,0,3,3.62,0,0,
,,,,,2.22,26,1,28,3,1,0,3,0,0,0,
,,,,,3.56,26,1,28,3,1,0,3,1.34,0,0,
,,,,,2.27,26,1,28,3,1,0,3,0.05,0,1,
,,,,,4.71,26,1,28,3,1,0,3,2.49,0,0,
,,,,,6.5,26,1,28,4,1,0,3,4.28,1,0,
,,,,,16,26,1,28,4,1,0,3,13.78,1,0,
,,,,,3,26,1,28,5,1,0,3,0.78,2,0,
,,,,,9.95,27,1,23,4,1,0,3,6.64,1,0,
,,,,,24,27,1,23,4,1,0,3,20.69,1,0,
,,,,,9.12,27,1,23,5,1,0,3,5.81,2,0,
,,,,,15.45,27,1,23,4,1,0,3,12.14,1,0,
,,,,,3.99,27,1,23,3,1,0,3,0.68,0,0,
,,,,,11.95,27,1,23,4,1,0,3,8.64,1,0,
,,,,,8,27,1,23,3,1,0,3,4.69,0,0,
,,,,,18,27,1,23,3,1,0,3,14.69,0,0,
,,,,,16.95,27,1,23,4,1,0,3,13.64,1,0,
,,,,,21.05,27,1,23,4,1,0,3,17.74,1,0,
,,,,,11,27,1,23,4,1,0,3,7.69,1,0,
,,,,,18,27,1,23,5,1,0,3,14.69,2,0,
,,,,,19,27,1,23,5,1,0,3,15.69,2,1,
,,,,,7.65,27,1,23,4,1,0,3,4.34,1,0,
,,,,,17,27,1,23,5,1,0,3,13.69,2,0,
,,,,,11.75,27,1,23,4,1,0,3,8.44,1,0,
,,,,,3.31,27,1,23,3,1,0,3,0,0,0,
,,,,,42.5,27,1,23,4,1,0,3,39.19,1,0,
,,,,,10.5,27,1,23,3,1,0,3,7.19,0,0,
,,,,,10.5,27,1,23,4,1,0,3,7.19,1,0.5,
,,,,,15.5,27,1,23,4,1,0,3,12.19,1,0.5,
,,,,,18,27,1,23,4,1,0,3,14.69,1,0.5,
,,,,,5.93,27,1,23,4,1,0,3,2.62,1,0,
,,,,,16.5,27,1,23,4,1,0,3,13.19,1,0,
,,,,,9.5,27,1,23,3,1,0,3,6.19,0,0,
,,,,,16,27,1,23,4,1,0,3,12.69,1,0,
,,,,,19,27,1,23,4,1,0,3,15.69,1,0,
,,,,,4.5,29,1,10,4,1,0,4,0,0,0,
,,,,,11.5,29,1,10,3,1,0,4,7,-1,0,
,,,,,11,29,1,10,4,1,0,4,6.5,0,0,
,,,,,21,29,1,10,5,1,0,4,16.5,1,0.5,
,,,,,21,29,1,10,5,1,0,4,16.5,1,0.5,
,,,,,5.5,29,1,10,4,1,0,4,1,0,0,
,,,,,6.5,29,1,10,5,1,0,4,2,1,0,
,,,,,8,29,1,10,4,1,0,4,3.5,0,0,
,,,,,6.75,29,1,10,4,1,0,4,2.25,0,0,
,,,,,15.39,30,1,3,3,1,0,3,13.6,0,0.5,
,,,,,17.13,30,1,3,4,1,0,3,15.34,1,0,
,,,,,3.19,30,1,3,4,1,0,3,1.4,1,0,
,,,,,7.45,30,1,3,5,1,0,3,5.66,2,0,
,,,,,6.9,30,1,3,4,1,0,3,5.11,1,0,
,,,,,7.9,30,1,3,6,1,0,3,6.11,3,1,
,,,,,1.95,30,1,3,4,1,0,3,0.16,1,0,
,,,,,36.42,30,1,3,3,1,0,3,34.63,0,0,
,,,,,5,30,1,3,3,1,0,3,3.21,0,0,
,,,,,4.61,30,1,3,7,1,0,3,2.82,4,0.5,
,,,,,14.75,30,1,3,4,1,0,3,12.96,1,0,
,,,,,2.49,30,1,3,3,1,0,3,0.7,0,0.5,
,,,,,9.29,30,1,3,4,1,0,3,7.5,1,0,
,,,,,6,30,1,3,4,1,0,3,4.21,1,0,
,,,,,1.95,30,1,3,3,1,0,3,0.16,0,0,
,,,,,22,30,1,3,5,1,0,3,20.21,2,0,
,,,,,1.9,30,1,3,2,1,0,3,0.11,-1,0,
,,,,,7.72,30,1,3,3,1,0,3,5.93,0,0,
,,,,,22.78,30,1,3,7,1,0,3,20.99,4,0.5,
,,,,,22.98,30,1,3,7,1,0,3,21.19,4,0.5,
,,,,,28.25,30,1,3,7,1,0,3,26.46,4,0.5,
,,,,,13.5,30,1,3,3,1,0,3,11.71,0,0,
,,,,,15.06,30,1,3,2,1,0,3,13.27,-1,0.5,
,,,,,15.06,30,1,3,2,1,0,3,13.27,-1,0.5,
,,,,,4.54,30,1,3,5,1,0,3,2.75,2,0.5,
,,,,,4.59,30,1,3,7,1,0,3,2.8,4,0.5,
,,,,,19,30,1,3,5,1,0,3,17.21,2,0,
,,,,,20.09,30,1,3,4,1,0,3,18.3,1,0,
,,,,,13.99,30,1,3,4,1,0,3,12.2,1,1,
,,,,,2,30,1,3,3,1,0,3,0.21,0,0,
,,,,,5.53,30,1,3,7,1,0,3,3.74,4,0.5,
,,,,,19.01,30,1,3,7,1,0,3,17.22,4,0.5,
,,,,,6.42,30,1,3,4,1,0,3,4.63,1,0,
,,,,,14.74,30,1,3,3,1,0,3,12.95,0,0.5,
,,,,,20.74,30,1,3,3,1,0,3,18.95,0,0.5,
,,,,,11.98,30,1,3,4,1,0,3,10.19,1,0,
,,,,,9.5,30,1,3,6,1,0,3,7.71,3,0,
,,,,,6.93,30,1,3,4,1,0,3,5.14,1,0,
,,,,,9.33,30,1,3,3,1,0,3,7.54,0,0,
,,,,,5.29,30,1,3,3,1,0,3,3.5,0,0,
,,,,,6.16,30,1,3,4,1,0,3,4.37,1,0,
,,,,,9,30,1,3,4,1,0,3,7.21,1,0,
,,,,,1.95,30,1,3,2,1,0,3,0.16,-1,1,
,,,,,1.95,30,1,3,4,1,0,3,0.16,1,1,
,,,,,2.69,30,1,3,3,1,0,3,0.9,0,1,
,,,,,4.99,30,1,3,7,1,0,3,3.2,4,0.5,
,,,,,9.7,30,1,3,4,1,0,3,7.91,1,0,
,,,,,13.5,30,1,3,4,1,0,3,11.71,1,0,
,,,,,11.11,30,1,3,4,1,0,3,9.32,1,0,
,,,,,2.99,30,1,3,3,1,0,3,1.2,0,0,
,,,,,10.49,30,1,3,4,1,0,3,8.7,1,0,
,,,,,9.11,30,1,3,5,1,0,3,7.32,2,0,
,,,,,7.5,30,1,3,4,1,0,3,5.71,1,0,
,,,,,2.99,30,1,3,4,1,0,3,1.2,1,0,
,,,,,3.73,30,1,3,2,1,0,3,1.94,-1,1,
,,,,,18.4,30,1,3,4,1,0,3,16.61,1,0,
,,,,,5,30,1,3,4,1,0,3,3.21,1,0.5,
,,,,,2.99,30,1,3,7,1,0,3,1.2,4,0.5,
,,,,,16.37,30,1,3,7,1,0,3,14.58,4,0.5,
,,,,,11.99,30,1,3,6,1,0,3,10.2,3,0,
,,,,,17.9,30,1,3,4,1,0,3,16.11,1,0,
,,,,,18.95,30,1,3,5,1,0,3,17.16,2,0,
,,,,,5.99,30,1,3,4,1,0,3,4.2,1,0,
,,,,,1.95,30,1,3,2,1,0,3,0.16,-1,1,
,,,,,2.69,30,1,3,3,1,0,3,0.9,0,0,
,,,,,2,30,1,3,3,1,0,3,0.21,0,0,
,,,,,1.95,30,1,3,3,1,0,3,0.16,0,0.5,
,,,,,2.4,30,1,3,3,1,0,3,0.61,0,0.5,
,,,,,2.98,30,1,3,3,1,0,3,1.19,0,0.5,
,,,,,3.99,30,1,3,3,1,0,3,2.2,0,0.5,
,,,,,7.71,30,1,3,4,1,0,3,5.92,1,0,
,,,,,7.75,30,1,3,4,1,0,3,5.96,1,0.5,
,,,,,13.75,30,1,3,4,1,0,3,11.96,1,0.5,
,,,,,3.5,30,1,3,4,1,0,3,1.71,1,0,
,,,,,4.71,30,1,3,3,1,0,3,2.92,0,0,
,,,,,6.77,30,1,3,4,1,0,3,4.98,1,0,
,,,,,20.99,30,1,3,7,1,0,3,19.2,4,0,
,,,,,10.58,30,1,3,3,1,0,3,8.79,0,0,
,,,,,14.75,30,1,3,4,1,0,3,12.96,1,0,
,,,,,5,30,1,3,3,1,0,3,3.21,0,0.5,
,,,,,5,30,1,3,3,1,0,3,3.21,0,0.5,
,,,,,7,30,1,3,3,1,0,3,5.21,0,0.5,
,,,,,4.64,30,1,3,5,1,0,3,2.85,2,0.5,
,,,,,4.69,30,1,3,7,1,0,3,2.9,4,0.5,
,,,,,9,30,1,3,3,1,0,3,7.21,0,0,
,,,,,15.5,30,1,3,5,1,0,3,13.71,2,0,
,,,,,5.93,30,1,3,4,1,0,3,4.14,1,0,
,,,,,6,30,1,3,4,1,0,3,4.21,1,0,
,,,,,36.5,30,1,3,4,1,0,3,34.71,1,0,
,,,,,4.48,30,1,3,4,1,0,3,2.69,1,0.5,
,,,,,4.59,30,1,3,7,1,0,3,2.8,4,0.5,
,,,,,4.48,30,1,3,4,1,0,3,2.69,1,0.5,
,,,,,4.59,30,1,3,7,1,0,3,2.8,4,0.5,
,,,,,3.5,30,1,3,4,1,0,3,1.71,1,1,
,,,,,3.51,30,1,3,4,1,0,3,1.72,1,0,
,,,,,46.95,30,1,3,3,1,0,3,45.16,0,0,
,,,,,1.79,30,1,3,3,1,0,3,0,0,0,
,,,,,2.09,30,1,3,3,1,0,3,0.3,0,0,
,,,,,6,30,1,3,3,1,0,3,4.21,0,0,
,,,,,4.5,30,1,3,2,1,0,3,2.71,-1,0,
,,,,,5,30,1,3,6,1,0,3,3.21,3,0,
,,,,,17.7,30,1,3,4,1,0,3,15.91,1,0,
,,,,,9.98,30,1,3,4,1,0,3,8.19,1,0,
,,,,,3.7,30,1,3,3,1,0,3,1.91,0,0,
,,,,,13.3,30,1,3,4,1,0,3,11.51,1,0,
,,,,,9.35,31,1,11,3,1,0,3,0,0,0,
,,,,,10.5,31,1,11,2,1,0,3,1.15,-1,0,
,,,,,36,31,1,11,4,1,0,3,26.65,1,0.5,
,,,,,24,31,1,11,3,1,0,3,14.65,0,0,
,,,,,9.99,31,1,11,3,1,0,3,0.64,0,0,
,,,,,26.5,31,1,11,5,1,0,3,17.15,2,0,
,,,,,34.25,31,1,11,4,1,0,3,24.9,1,0,
,,,,,27,31,1,11,4,1,0,3,17.65,1,0,
,,,,,22.5,32,1,2,5,1,0,5,0,0,0,
,,,,,38,32,1,2,4,1,0,5,15.5,-1,0,
,,,,,11.49,33,1,7,5,1,0,2,7.83,3,1,
,,,,,26.5,33,1,7,3,1,0,2,22.84,1,0,
,,,,,25,33,1,7,4,1,0,2,21.34,2,0,
,,,,,35.5,33,1,7,4,1,0,2,31.84,2,0,
,,,,,23,33,1,7,3,1,0,2,19.34,1,0,
,,,,,32,33,1,7,4,1,0,2,28.34,2,0,
,,,,,45.95,33,1,7,4,1,0,2,42.29,2,0,
,,,,,46.95,33,1,7,5,1,0,2,43.29,3,0,
,,,,,3.66,33,1,7,2,1,0,2,0,0,1,
,,,,,41,33,1,7,4,1,0,2,37.34,2,0,
,,,,,41,34,1,33,5,1,0,3,39.05,2,0,
,,,,,14,34,1,33,4,1,0,3,12.05,1,0.5,
,,,,,16.5,34,1,33,4,1,0,3,14.55,1,0.5,
,,,,,27.5,34,1,33,5,1,0,3,25.55,2,0,
,,,,,14.04,34,1,33,5,1,0,3,12.09,2,0,
,,,,,5.98,34,1,33,6,1,0,3,4.03,3,0,
,,,,,10.5,34,1,33,4,1,0,3,8.55,1,0,
,,,,,13.74,34,1,33,5,1,0,3,11.79,2,0,
,,,,,13.13,34,1,33,7,1,0,3,11.18,4,0,
,,,,,12.5,34,1,33,4,1,0,3,10.55,1,0,
,,,,,17,34,1,33,4,1,0,3,15.05,1,0,
,,,,,10.5,34,1,33,5,1,0,3,8.55,2,0,
,,,,,14,34,1,33,5,1,0,3,12.05,2,0,
,,,,,22.35,34,1,33,4,1,0,3,20.4,1,0.5,
,,,,,14.95,34,1,33,5,1,0,3,13,2,0,
,,,,,2.99,34,1,33,3,1,0,3,1.04,0,1,
,,,,,2.99,34,1,33,4,1,0,3,1.04,1,0,
,,,,,26,34,1,33,4,1,0,3,24.05,1,0,
,,,,,1.95,34,1,33,3,1,0,3,0,0,1,
,,,,,28.5,34,1,33,4,1,0,3,26.55,1,0,
,,,,,9.99,34,1,33,4,1,0,3,8.04,1,0,
,,,,,18.5,34,1,33,4,1,0,3,16.55,1,0,
,,,,,17,34,1,33,4,1,0,3,15.05,1,0,
,,,,,9.5,34,1,33,4,1,0,3,7.55,1,1,
,,,,,10.5,34,1,33,5,1,0,3,8.55,2,0,
,,,,,1.95,34,1,33,3,1,0,3,0,0,0,
,,,,,9.74,34,1,33,5,1,0,3,7.79,2,1,
,,,,,1.95,34,1,33,3,1,0,3,0,0,0,
,,,,,14.39,34,1,33,6,1,0,3,12.44,3,0,
,,,,,12.45,35,1,36,5,1,0,6,10.5,-1,0,
,,,,,9,35,1,36,5,1,0,6,7.05,-1,0,
,,,,,1.95,35,1,36,3,1,0,6,0,-3,0,
,,,,,9.25,35,1,36,5,1,0,6,7.3,-1,0,
,,,,,3.94,35,1,36,3,1,0,6,1.99,-3,0,
,,,,,3.25,35,1,36,3,1,0,6,1.3,-3,0,
,,,,,9.5,35,1,36,4,1,0,6,7.55,-2,0,
,,,,,7.99,35,1,36,5,1,0,6,6.04,-1,0,
,,,,,21.95,35,1,36,4,1,0,6,20,-2,0,
,,,,,22.5,35,1,36,5,1,0,6,20.55,-1,0,
,,,,,8.75,35,1,36,4,1,0,6,6.8,-2,0,
,,,,,13.45,35,1,36,5,1,0,6,11.5,-1,0,
,,,,,11,35,1,36,4,1,0,6,9.05,-2,0,
,,,,,15,35,1,36,5,1,0,6,13.05,-1,0,
,,,,,26.99,35,1,36,6,1,0,6,25.04,0,1,
,,,,,7.5,35,1,36,5,1,0,6,5.55,-1,0,
,,,,,1.95,35,1,36,2,1,0,6,0,-4,0,
,,,,,1.95,35,1,36,3,1,0,6,0,-3,1,
,,,,,12.84,35,1,36,5,1,0,6,10.89,-1,0,
,,,,,6.75,35,1,36,5,1,0,6,4.8,-1,0,
,,,,,4.24,35,1,36,5,1,0,6,2.29,-1,0,
,,,,,5.05,35,1,36,4,1,0,6,3.1,-2,0,
,,,,,6.99,35,1,36,5,1,0,6,5.04,-1,0,
,,,,,2.99,35,1,36,3,1,0,6,1.04,-3,1,
,,,,,2.99,35,1,36,4,1,0,6,1.04,-2,1,
,,,,,5.02,35,1,36,7,1,0,6,3.07,1,0,
,,,,,26,35,1,36,4,1,0,6,24.05,-2,0.5,
,,,,,17,35,1,36,4,1,0,6,15.05,-2,0,
,,,,,3.95,35,1,36,3,1,0,6,2,-3,0,
,,,,,10.5,35,1,36,5,1,0,6,8.55,-1,0,
,,,,,2.75,35,1,36,4,1,0,6,0.8,-2,0,
,,,,,11.99,35,1,36,6,1,0,6,10.04,0,0,
,,,,,13.5,35,1,36,4,1,0,6,11.55,-2,0,
,,,,,1.95,35,1,36,6,1,0,6,0,0,0,
,,,,,3.23,35,1,36,4,1,0,6,1.28,-2,0,
,,,,,11.99,35,1,36,5,1,0,6,10.04,-1,0,
,,,,,1.95,35,1,36,4,1,0,6,0,-2,0,
,,,,,1.95,36,1,8,3,1,0,3,0,0,0,
,,,,,15.36,36,1,8,7,1,0,3,13.41,4,0.5,
,,,,,1.95,36,1,8,3,1,0,3,0,0,1,
,,,,,2.99,36,1,8,4,1,0,3,1.04,1,1,
,,,,,1.95,36,1,8,3,1,0,3,0,0,0,
,,,,,11.14,36,1,8,7,1,0,3,9.19,4,0.5,
,,,,,29,37,1,2,4,1,0,4,2.5,0,0,
,,,,,26.5,37,1,2,4,1,0,4,0,0,0,
,,,,,16.95,39,1,19,4,1,0,3,10,1,0,
,,,,,20.94,39,1,19,4,1,0,3,13.99,1,0,
,,,,,10.99,39,1,19,2,1,0,3,4.04,-1,0,
,,,,,17.5,39,1,19,5,1,0,3,10.55,2,0,
,,,,,15.5,39,1,19,5,1,0,3,8.55,2,0,
,,,,,40.5,39,1,19,5,1,0,3,33.55,2,0,
,,,,,43.74,39,1,19,4,1,0,3,36.79,1,0,
,,,,,47.5,39,1,19,4,1,0,3,40.55,1,0,
,,,,,30.5,39,1,19,5,1,0,3,23.55,2,0,
,,,,,13,39,1,19,4,1,0,3,6.05,1,0,
,,,,,15.5,39,1,19,3,1,0,3,8.55,0,0,
,,,,,38.95,39,1,19,4,1,0,3,32,1,0,
,,,,,6.95,39,1,19,3,1,0,3,0,0,0,
,,,,,32.5,39,1,19,4,1,0,3,25.55,1,0.5,
,,,,,27.5,39,1,19,3,1,0,3,20.55,0,0,
,,,,,11.5,39,1,19,4,1,0,3,4.55,1,0,
,,,,,31.68,39,1,19,3,1,0,3,24.73,0,0,
,,,,,14,39,1,19,4,1,0,3,7.05,1,0,
,,,,,16.5,39,1,19,4,1,0,3,9.55,1,0,
,,,,,7.93,39,1,19,4,1,0,3,0.98,1,1,
,,,,,39.49,39,1,19,3,1,0,3,32.54,0,0,
,,,,,6.84,40,1,37,4,1,0,3,4.44,1,0,
,,,,,10.95,40,1,37,2,1,0,3,8.55,-1,0,
,,,,,16.5,40,1,37,5,1,0,3,14.1,2,0,
,,,,,18.5,40,1,37,4,1,0,3,16.1,1,0,
,,,,,8.49,40,1,37,4,1,0,3,6.09,1,0,
,,,,,23.85,40,1,37,3,1,0,3,21.45,0,0.5,
,,,,,26.03,40,1,37,5,1,0,3,23.63,2,0,
,,,,,8.23,40,1,37,4,1,0,3,5.83,1,0,
,,,,,10,40,1,37,4,1,0,3,7.6,1,0,
,,,,,13,40,1,37,4,1,0,3,10.6,1,0,
,,,,,15,40,1,37,4,1,0,3,12.6,1,0,
,,,,,8,40,1,37,4,1,0,3,5.6,1,0,
,,,,,21,40,1,37,5,1,0,3,18.6,2,0,
,,,,,7,40,1,37,4,1,0,3,4.6,1,0,
,,,,,12,40,1,37,4,1,0,3,9.6,1,0,
,,,,,26,40,1,37,4,1,0,3,23.6,1,0,
,,,,,9,40,1,37,3,1,0,3,6.6,0,0,
,,,,,11.94,40,1,37,3,1,0,3,9.54,0,0,
,,,,,14,40,1,37,3,1,0,3,11.6,0,0,
,,,,,29.5,40,1,37,3,1,0,3,27.1,0,1,
,,,,,7.99,40,1,37,4,1,0,3,5.59,1,0,
,,,,,19.7,40,1,37,4,1,0,3,17.3,1,0,
,,,,,20.75,40,1,37,4,1,0,3,18.35,1,0,
,,,,,2.4,40,1,37,3,1,0,3,0,0,0.5,
,,,,,11.08,40,1,37,3,1,0,3,8.68,0,0.5,
,,,,,8,40,1,37,4,1,0,3,5.6,1,0,
,,,,,14,40,1,37,4,1,0,3,11.6,1,0,
,,,,,9.5,40,1,37,4,1,0,3,7.1,1,0,
,,,,,22.95,40,1,37,4,1,0,3,20.55,1,0,
,,,,,7.99,41,1,25,4,1,0,3,5.22,1,0,
,,,,,6.75,41,1,25,3,1,0,3,3.98,0,0,
,,,,,16,41,1,25,3,1,0,3,13.23,0,0,
,,,,,2.77,41,1,25,3,1,0,3,0,0,1,
,,,,,11,41,1,25,4,1,0,3,8.23,1,1,
,,,,,6.99,41,1,25,4,1,0,3,4.22,1,0,
,,,,,14,41,1,25,4,1,0,3,11.23,1,0,
,,,,,14,41,1,25,4,1,0,3,11.23,1,0,
,,,,,7,41,1,25,5,1,0,3,4.23,2,0,
,,,,,10.62,41,1,25,3,1,0,3,7.85,0,0,
,,,,,10,41,1,25,3,1,0,3,7.23,0,0,
,,,,,12.5,41,1,25,5,1,0,3,9.73,2,0,
,,,,,7.75,41,1,25,3,1,0,3,4.98,0,0,
,,,,,16.75,41,1,25,4,1,0,3,13.98,1,0,
,,,,,22,45,1,13,5,1,0,3,7.06,2,0,
,,,,,19.78,45,1,13,3,1,0,3,4.84,0,0,
,,,,,26.5,45,1,13,5,1,0,3,11.56,2,0,
,,,,,17,45,1,13,5,1,0,3,2.06,2,0,
,,,,,14.94,45,1,13,3,1,0,3,0,0,0,
,,,,,21.5,45,1,13,4,1,0,3,6.56,1,0,
,,,,,33.75,45,1,13,2,1,0,3,18.81,-1,0,
,,,,,39.7,45,1,13,4,1,0,3,24.76,1,0,
,,,,,16.95,46,1,2,4,1,0,5,0.45,-1,0,
,,,,,16.5,46,1,2,5,1,0,5,0,0,0,
,,,,,21.5,48,1,15,4,1,0,4,0,0,0,
,,,,,27,48,1,15,4,1,0,4,5.5,0,0,
,,,,,49.39,48,1,15,5,1,0,4,27.89,1,0,
,,,,,43,48,1,15,4,1,0,4,21.5,0,0,
,,,,,26,48,1,15,4,1,0,4,4.5,0,0,
,,,,,27,48,1,15,4,1,0,4,5.5,0,0,
,,,,,27,48,1,15,4,1,0,4,5.5,0,0,
,,,,,36.75,48,1,15,4,1,0,4,15.25,0,0,
,,,,,26,48,1,15,3,1,0,4,4.5,-1,0,
,,,,,26.79,48,1,15,4,1,0,4,5.29,0,0,
,,,,,9.49,49,1,13,7,1,0,4,4,3,0.5,
,,,,,5.49,49,1,13,4,1,0,4,0,0,0,
,,,,,10.44,49,1,13,6,1,0,4,4.95,2,0.5,
,,,,,21,49,1,13,5,1,0,4,15.51,1,0,
,,,,,18.89,49,1,13,4,1,0,4,13.4,0,0,
,,,,,47.5,49,1,13,6,1,0,4,42.01,2,0.5,
,,,,,24.99,49,1,13,5,1,0,4,19.5,1,0,
,,,,,21.97,49,1,13,5,1,0,4,16.48,1,0,
,,,,,6,49,1,13,4,1,0,4,0.51,0,0,
,,,,,10.5,49,1,13,4,1,0,4,5.01,0,0,
,,,,,9.49,49,1,13,7,1,0,4,4,3,0,
,,,,,11,50,1,29,5,1,0,4,9,1,0,
,,,,,12.45,50,1,29,5,1,0,4,10.45,1,0,
,,,,,9,50,1,29,5,1,0,4,7,1,0,
,,,,,10.5,50,1,29,4,1,0,4,8.5,0,0,
,,,,,14,50,1,29,5,1,0,4,12,1,0,
,,,,,10,50,1,29,4,1,0,4,8,0,0,
,,,,,6.93,50,1,29,7,1,0,4,4.93,3,0,
,,,,,10.5,50,1,29,4,1,0,4,8.5,0,0,
,,,,,16.25,50,1,29,7,1,0,4,14.25,3,0,
,,,,,8,50,1,29,4,1,0,4,6,0,0,
,,,,,36.5,50,1,29,4,1,0,4,34.5,0,0,
,,,,,4.94,50,1,29,3,1,0,4,2.94,-1,0,
,,,,,12.5,50,1,29,4,1,0,4,10.5,0,0,
,,,,,14,50,1,29,7,1,0,4,12,3,0,
,,,,,2.99,50,1,29,4,1,0,4,0.99,0,1,
,,,,,11.99,50,1,29,5,1,0,4,9.99,1,0,
,,,,,14,50,1,29,3,1,0,4,12,-1,0,
,,,,,17,50,1,29,5,1,0,4,15,1,0,
,,,,,5.9,50,1,29,7,1,0,4,3.9,3,0,
,,,,,6.95,50,1,29,4,1,0,4,4.95,0,0.5,
,,,,,2.48,50,1,29,4,1,0,4,0.48,0,0,
,,,,,2.05,50,1,29,4,1,0,4,0.05,0,1,
,,,,,10.5,50,1,29,5,1,0,4,8.5,1,0,
,,,,,2,50,1,29,4,1,0,4,0,0,1,
,,,,,11.99,50,1,29,4,1,0,4,9.99,0,0,
,,,,,16.98,50,1,29,6,1,0,4,14.98,2,0,
,,,,,28.5,51,1,10,2,1,0,3,6.75,-1,0,
,,,,,32,51,1,10,4,1,0,3,10.25,1,0,
,,,,,47.5,51,1,10,3,1,0,3,25.75,0,0,
